time,position_x,position_y,position_z,ground_station_distance,comm_range_status,wind_speed,wind_angle,battery_voltage,battery_current,velocity_x,velocity_y,velocity_z,velocity_total,acceleration_x,acceleration_y,acceleration_z,acceleration_total,angular_x,angular_y,angular_z,orientation_w,orientation_x,orientation_y,orientation_z,linear_acceleration_x,linear_acceleration_y,linear_acceleration_z
0.0,-92.36869111923781,17.996107473744356,269.3324017,285.2994524859413,0,7.693324017,180.0,11.032666899575,18.977746723333333,-0.0044680254919882145,0.0045183588215458315,0.012359152323995204,0.027228702029553055,-0.04364461813608503,0.04619626214275033,0.2606566705736669,0.22537262994714266,2930444711433089.0,0.0,-40691388364836.0,0.3288641677623663,-0.4807220386069071,0.20070067014617685,0.7877016705342582,-0.04364461813608503,0.04619626214275033,0.2606566705736669
0.2,-92.3695847243362,17.997011145508665,269.3348735304648,285.3021322948522,0,7.733346068691314,180.59998222238025,11.032666281617383,18.97782911768216,-0.0044680254919882145,0.0045183588215458315,0.012359152323995204,0.027228702029553055,-0.04364461813608503,0.04619626214275033,0.2606566705736669,0.22537262994714266,2930444711433089.0,0.0,-40691388364836.0,0.3288641677623663,-0.4807220386069071,0.20070067014617685,0.7877016705342582,-0.04364461813608503,0.04619626214275033,0.2606566705736669
0.3,-92.37046797306677,17.997924944012247,269.3387160124029,285.3061033330053,0,7.753378160529021,180.89994000119998,11.032665320996898,18.97795720041343,-0.008832487305596716,0.009137985035820863,0.03842481938136189,0.027228702029553055,-0.04364461813608503,0.04619626214275033,0.2606566705736669,0.22537262994714266,2930444711433089.0,0.0,-40691388364836.0,0.3165414836035606,-0.5391502401938013,0.2287109732648942,0.7461968898120979,-0.04364461813608503,0.04619626214275033,0.2606566705736669
0.5,-92.37134111595256,17.99884888910431,269.3430996973098,285.310582655897,0,7.793389335514455,181.4997222376539,11.032664225075672,18.97810332324366,-0.004365714428971046,0.0046197254603086435,0.0219184245344195,0.027228702029553055,0.02233386438312835,-0.022591297877561096,-0.08253197423471195,0.22537262994714266,2930444711433089.0,0.0,-40691388364836.0,0.3163767681986982,-0.5515944001466379,0.23766406881083757,0.7342786587306589,0.02233386438312835,-0.022591297877561096,-0.08253197423471195
0.6,-92.37220388374217,17.99978295041029,269.3474454367244,285.31502343881357,0,7.813402467326133,181.79952003839853,11.03266313864082,18.978248181224146,-0.008627677896129173,0.009340613059798388,0.043457394145889346,0.034217942603510264,-0.04261963467158128,0.04720887599489745,0.2153896961146985,0.22537262994714266,2930444711433089.0,0.0,-40691388364836.0,0.3208438308660608,-0.549352157802337,0.24041811163541188,0.7331238466390037,-0.04261963467158128,0.04720887599489745,0.2153896961146985
0.81,-92.37305650741015,18.000727157332328,269.35001968225174,285.31778922728125,0,7.855323107926513,182.42881919217493,11.032662495079437,18.97833398940839,-0.004060112704673016,0.004496223438281497,0.012258312034960212,0.027470059619902464,0.021750310435505498,-0.023068522007223282,-0.14856705767109105,0.22126340378141202,2930444711433089.0,0.0,-40691388364836.0,0.34493623842384147,-0.482237877416567,0.2142917858733423,0.7762374968487342,0.021750310435505498,-0.023068522007223282,-0.14856705767109105
0.9,-92.37389872815736,18.001681409049716,269.35422728558433,285.32209423107605,0,7.873299371251866,182.698380291575,11.032661443178604,18.978474242852812,-0.009358008302247834,0.010602796859870981,0.04675114813987119,0.02635556424651636,-0.05886550663972021,0.06785081579543874,0.383253734499011,0.2339933161071878,2930444711433089.0,0.0,-40691388364836.0,0.33023384864691585,-0.5432763955758932,0.24511857874659773,0.731924344158028,-0.05886550663972021,0.06785081579543874,0.383253734499011
1.1,-92.37473075741138,18.002645754519353,269.3537903985242,285.3220120122509,0,7.913094505659592,183.29704301743396,11.032661552400368,18.97845967995081,-0.0041601462701379415,0.004821727348183201,-0.0021844353005917574,0.02200535182488482,0.025989310160549454,-0.028905347558438894,-0.24467791720231466,0.20180956026176577,3031130832886470.5,0.0,-20448293619678.855,0.4107110187803692,0.1495330243953964,-0.06848152946639825,0.8968091289619546,0.025989310160549454,-0.028905347558438894,-0.24467791720231466
1.2,-92.37555245682705,18.00362014247623,269.35495257300516,285.32343665662034,0,7.93297394030789,183.59616122861277,11.032661261856749,18.97849841910017,-0.008216994156668999,0.009743879568766557,0.01162174480953128,0.02242549460875676,-0.04056847886531063,0.049221522205833625,0.13806180110123056,0.2010945534777357,3031130832886470.5,0.0,-20448293619678.855,0.39303351679337256,-0.32762288712159443,0.1522830173898295,0.8455754142155467,-0.04056847886531063,0.049221522205833625,0.13806180110123056
1.4,-92.3763637182867,18.004604521433855,269.359482061114,285.32803741311164,0,7.972681049899613,184.19390487759242,11.032660129484722,18.978649402037135,-0.0040563072982280355,0.00492189478812577,0.022647440544290024,0.014927651909834394,0.020803434292204822,-0.02410992390320394,0.05512847867379373,0.1287465599826912,3031130832886470.5,0.0,-20448293619678.855,0.34010649025927714,-0.5460103571168907,0.25755516198334133,0.7210170620313617,0.020803434292204822,-0.02410992390320394,0.05512847867379373
1.5,-92.3771647639007,18.005598929684773,269.3604082151129,285.3292338272505,0,7.992480347098327,184.49250374910727,11.032659897946221,18.978680273837096,-0.00801045613997075,0.009944082509178989,0.009261539988756331,0.021533111988327008,-0.039541488417427106,0.050221877210532145,-0.1338590055553368,0.13715130704777084,3031130832886470.5,0.0,-20448293619678.855,0.4105939362994531,-0.27839549231055216,0.13322594027735882,0.8579973299331994,-0.039541488417427106,0.050221877210532145,-0.1338590055553368
1.7,-92.37795541600772,18.006603305301013,269.3622850874611,285.3313250187842,0,8.031987549008603,185.08908923171782,11.032659428728135,18.978742836248703,-0.003953260535141113,0.0050218780812016925,0.00938436174095614,0.0203134984939944,0.020285978024148187,-0.024611022139886488,0.0006141087609990403,0.1359593147795282,3031130832886470.5,0.0,-20448293619678.855,0.38606159739499357,-0.4205539908388609,0.20416428771717768,0.7952406726439932,0.020285978024148187,-0.024611022139886488,0.0006141087609990403
1.8,-92.37873555717523,18.007617616134596,269.3660495308367,285.3351953671341,0,8.051719642160014,185.38704932800138,11.03265848761729,18.978868317694555,-0.007801411675103502,0.010143108335824982,0.03764443375587231,0.02362768092547171,-0.03848151139962386,0.05121230254623285,0.28260072014916143,0.18236801419003806,3031130832886470.5,0.0,-20448293619678.855,0.3591528413496247,-0.5224008585372115,0.25725065226797295,0.7293344098956103,-0.03848151139962386,0.05121230254623285,0.28260072014916143
2.0,-92.37950538019982,18.008641879817993,269.3678748981585,285.33723245275206,0,8.091017410571707,185.98223801800413,11.03265803127546,18.97892916327195,-0.0038491151229180795,0.005121318416989596,0.009126836609141266,0.022663251795938734,0.019761482760927117,-0.025108949594176935,-0.14258798573365525,0.18251836033635013,3031130832886470.5,0.0,-20448293619678.855,0.39640072673423443,-0.4126432483416443,0.20605998339681028,0.7938080981478668,0.019761482760927117,-0.025108949594176935,-0.14258798573365525
2.1,-92.38026468810763,18.00967604376467,269.3716740426079,285.3411300733968,0,8.110636540118279,186.27944015899064,11.032657081489347,18.979055801420262,-0.007593079078134217,0.010341639466773236,0.03799144449374122,0.02845896475868994,-0.03743963955216134,0.052203210497836355,0.2886460788459993,0.2362460939689374,3031130832886470.5,0.0,-20448293619678.855,0.3670027229897794,-0.5202216474010407,0.2634270445344872,0.7247652248150843,-0.03743963955216134,0.052203210497836355,0.2886460788459993
2.3,-92.38101365415464,18.010720095169518,269.37344801765045,285.34311314456755,0,8.149689527246881,186.87299398884537,11.032656637995586,18.979114933921682,-0.003744830235064006,0.00522025702423435,0.008869875212838009,0.0224481058126282,0.019241244215351082,-0.025606912212694465,-0.14560784640451624,0.20823074315704976,3031130832886470.5,0.0,-20448293619678.855,0.4067497480726576,-0.40446427386382267,0.20762401560671356,0.7923733726936965,0.019241244215351082,-0.025606912212694465,-0.14560784640451624
2.4,-92.38175207182717,18.0117740010094,269.3772704770579,285.3470272636356,0,8.169177957624848,187.16931929764107,11.032655682380735,18.979242349235264,-0.007384176725224727,0.010539058398819625,0.038224594074449635,0.023621400025282673,-0.03639346490160718,0.05318801374585271,0.293547188616116,0.19760767018744468,3031130832886470.5,0.0,-20448293619678.855,0.3748860551599709,-0.517609279524257,0.26935300768598025,0.7204096311457053,-0.03639346490160718,0.05318801374585271,0.293547188616116
2.61,-92.38248007484205,18.01283774804366,269.37884927492956,285.3488205428597,0,8.209882119087215,187.79054958741378,11.032655287681267,18.97929497583099,-0.0034666810232611826,0.005065462067898623,0.007518085103204917,0.020653702522101886,0.018654741437921642,-0.026064744432957157,-0.14622147129164154,0.15564731673356172,3031130832886470.5,0.0,-20448293619678.855,0.42144776060231925,-0.3791961522219254,0.1999832568287769,0.7991237452432083,0.018654741437921642,-0.026064744432957157,-0.14622147129164154
2.7,-92.38319758714725,18.013911322814614,269.37967286571427,285.34989810899066,0,8.227259602034804,188.0563308041621,11.03265508178357,18.97932242885714,-0.00797235894667536,0.011928608566178214,0.009151008718946358,0.023296228270335048,-0.05006308803793515,0.07625718331421742,0.018143595730460396,0.14110964730470638,-5.040245344077775,0.0,0.4384101238315111,0.45248248181632056,-0.24701804547480113,0.13201625044811957,0.8466483322352745,-0.05006308803793515,0.07625718331421742,0.018143595730460396
2.9,-92.38390454292194,18.01499468164808,269.38455660423193,285.3548057924277,0,8.26575001625199,188.64590342175129,11.032653860848942,18.979485220141065,-0.003534778873444116,0.005416794167327772,0.024418692588312783,0.017928028576527446,0.02218790036615625,-0.03255907199425225,0.07633841934683222,0.09128420524445104,0.0386125677149181,0.0,-0.442914919300091,0.37736827464741013,-0.5363091800943344,0.290424027443371,0.6968640706190498,0.02218790036615625,-0.03255907199425225,0.07633841934683222
3.0,-92.38460102657706,18.0160878206539,269.3865960456952,285.35702559475897,0,8.28490637377963,188.94011988577776,11.032653350988577,18.979553201523174,-0.00696483655119095,0.010931390058210855,0.020394414632960416,0.025415504479529876,-0.03430057677746831,0.05514595890883078,-0.04024277955352363,0.13669114503225513,17.32116716986748,0.0,-0.4348146026341112,0.4215510581727197,-0.4221177117328432,0.23156789542273887,0.7684319440291196,-0.03430057677746831,0.05514595890883078,-0.04024277955352363
3.21,-92.38528696275557,18.017190715726468,269.38911404573116,285.35969437680143,0,8.324922417642766,189.55666554280648,11.032652721488567,18.979637134857704,-0.0032663627548247735,0.005251881297936513,0.011990476361591262,0.026646951466373477,0.017611779982696082,-0.027045279810830207,-0.040018753673186455,0.14207392979892236,6.558584951330897,0.0,0.4391459679335469,0.4147840203955709,-0.4548652282477432,0.25276315430417273,0.7464332712184123,0.017611779982696082,-0.027045279810830207,-0.040018753673186455
3.3,-92.38596228633277,18.018303312545246,269.39315236040255,285.3637955671841,0,8.342017580393762,189.82033303863912,11.0326517119099,18.979771745346753,-0.007503595302201435,0.01236218687531557,0.04487016301545238,0.030719489035970698,-0.04708036163751854,0.07900339530421188,0.36532985170956855,0.1697921745556289,4606931606912.029,0.0,-9647935475173.8,0.3964561795773974,-0.513068312194373,0.2887635998891056,0.7044139323409185,-0.04708036163751854,0.07900339530421188,0.36532985170956855
