time,position_x,position_y,position_z,ground_station_distance,comm_range_status,wind_speed,wind_angle,battery_voltage,battery_current,velocity_x,velocity_y,velocity_z,velocity_total,acceleration_x,acceleration_y,acceleration_z,acceleration_total,angular_x,angular_y,angular_z,orientation_w,orientation_x,orientation_y,orientation_z,linear_acceleration_x,linear_acceleration_y,linear_acceleration_z
0.0,-74.07377126410223,21.45804724,269.3324017,280.15587444515734,0,7.693324017,180.0,11.032666899575,18.977746723333333,-0.008282678929703025,2.7814919292268314e-05,0.012359152323995204,0.028203459797794928,-0.08202848303824345,0.0013767338050030282,0.2606566705736669,0.2299369640320746,2696794786822966.0,0.0,-25642143347593.6,0.001481372995959266,-0.4707896286087741,0.0007905014014786962,0.8822439040514781,-0.08202848303824345,0.0013767338050030282,0.2606566705736669
0.2,-74.07542779988817,21.458052802983858,269.3348735304648,280.1586891986461,0,7.733346068691314,180.59998222238025,11.032666281617383,18.97782911768216,-0.008282678929703025,2.7814919292268314e-05,0.012359152323995204,0.028203459797794928,-0.08202848303824345,0.0013767338050030282,0.2606566705736669,0.2299369640320746,2696794786822966.0,0.0,-25642143347593.6,0.001481372995959266,-0.4707896286087741,0.0007905014014786962,0.8822439040514781,-0.08202848303824345,0.0013767338050030282,0.2606566705736669
0.3,-74.07707635261153,21.458069351813837,269.3387160124029,280.1628203821266,0,7.753378160529021,180.89994000119998,11.032665320996898,18.97795720041343,-0.016485527233527367,0.0001654882997925711,0.03842481938136189,0.028203459797794928,-0.08202848303824345,0.0013767338050030282,0.2606566705736669,0.2299369640320746,2696794786822966.0,0.0,-25642143347593.6,0.00419063974778869,-0.5503135929544323,0.0027620641243730312,0.8349429674833247,-0.08202848303824345,0.0013767338050030282,0.2606566705736669
0.5,-74.07871715591895,21.45809692612524,269.3430996973098,280.1674706558786,0,7.793389335514455,181.4997222376539,11.032664225075672,18.97810332324366,-0.008204016537121106,0.0001378715570155009,0.0219184245344195,0.028203459797794928,0.041407553482031303,-0.00013808371388535093,-0.08253197423471195,0.2299369640320746,2696794786822966.0,0.0,-25642143347593.6,0.006904289008270537,-0.5698087354686204,0.004787586130436247,0.8217343943124114,0.041407553482031303,-0.00013808371388535093,-0.08253197423471195
0.6,-74.0803499236306,21.45813551531022,269.3474454367244,280.1720831701299,0,7.813402467326133,181.79952003839853,11.03266313864082,18.978248181224146,-0.016327677116549925,0.0003858918498167442,0.043457394145889346,0.03524559115382722,-0.08123660579428821,0.0024802029280124333,0.2153896961146985,0.2299369640320746,2696794786822966.0,0.0,-25642143347593.6,0.009713173089517293,-0.5692590508747631,0.006726056597566843,0.8220733224161597,-0.08123660579428821,0.0024802029280124333,0.2153896961146985
0.81,-74.08197486974107,21.45818516851781,269.35001968225174,280.1749914145742,0,7.855323107926513,182.42881919217493,11.032662495079437,18.97833398940839,-0.007737838621275319,0.00023644384566658846,0.012258312034960212,0.028551881842918375,0.04090399283464096,-0.0007116571626197889,-0.14856705767109105,0.2252164133304718,2696794786822966.0,0.0,-25642143347593.6,0.013375762897904615,-0.48266444348269577,0.007372627903943177,0.8756721808543587,0.04090399283464096,-0.0007116571626197889,-0.14856705767109105
0.9,-74.08359171842,21.458245804653934,269.35422728558433,280.1794686116895,0,7.873299371251866,182.698380291575,11.032661443178604,18.978474242852812,-0.017964985321346685,0.0006737348458093116,0.04675114813987119,0.027831067477585257,-0.11363496333412632,0.004858788890474704,0.383253734499011,0.2386399290326226,2696794786822966.0,0.0,-25642143347593.6,0.015448440075209543,-0.5660646147555471,0.010610736559516014,0.8241478082786857,-0.11363496333412632,0.004858788890474704,0.383253734499011
1.1,-74.08520066401293,21.458317492381454,269.3537903985242,280.1794795288959,0,7.913094505659592,183.29704301743396,11.032661552400368,18.97845967995081,-0.008044727964673367,0.0003584386375976577,-0.0021844353005917574,0.023348318171814514,0.049601286783366574,-0.0015764810410582692,-0.24467791720231466,0.20625088239168274,2786291290003954.0,0.0,-12688875052567.875,0.022066327168351364,0.13202662812285615,-0.0029398123488029826,0.9909961675885341,0.049601286783366574,-0.0015764810410582692,-0.24467791720231466
1.2,-74.08680155104219,21.45840020012018,269.35495257300516,280.1810264432941,0,7.93297394030789,183.59616122861277,11.032661261856749,18.97849841910017,-0.016008870292552067,0.000827077387270948,0.01162174480953128,0.024125689100713676,-0.07964142327878711,0.004686387496732909,0.13806180110123056,0.2065230481061379,2786291290003954.0,0.0,-12688875052567.875,0.02454705101301866,-0.30843054247774654,0.007962021299619775,0.9508967604163302,-0.07964142327878711,0.004686387496732909,0.13806180110123056
1.4,-74.0883942542075,21.45849389604691,269.359482061114,280.18580924037747,0,7.972681049899613,184.19390487759242,11.032660129484722,18.978649402037135,-0.00796351582657451,0.0004684796336462683,0.022647440544290024,0.016561862077073764,0.0402267723298878,-0.0017929887681233988,0.05512847867379373,0.1345472909808893,2786291290003954.0,0.0,-12688875052567.875,0.023975505022730444,-0.5775784191024878,0.016974288104610557,0.8158064834808054,0.0402267723298878,-0.0017929887681233988,0.05512847867379373
1.5,-74.08997897838695,21.45859863809546,269.3604082151129,280.18712667490803,0,7.992480347098327,184.49250374910727,11.032659897946221,18.978680273837096,-0.015847241794517672,0.001047420485491556,0.009261539988756331,0.02305313450690518,-0.07883725967943156,0.005789408518452873,-0.1338590055553368,0.14326480454951446,2786291290003954.0,0.0,-12688875052567.875,0.0318505849888471,-0.2607732028028898,0.008608486707553794,0.9648361368089388,-0.07883725967943156,0.005789408518452873,-0.1338590055553368
1.7,-74.09155552863757,21.458714383956732,269.3622850874611,280.1893567771697,0,8.031987549008603,185.08908923171782,11.032659428728135,18.978742836248703,-0.007882751253092126,0.000578729306361936,0.00938436174095614,0.021498348563842026,0.03982245270712774,-0.002343455895648101,0.0006141087609990403,0.14096630974327035,2786291290003954.0,0.0,-12688875052567.875,0.03321653343562796,-0.4214988268909094,0.015451832308048113,0.906088650030686,0.03982245270712774,-0.002343455895648101,0.0006141087609990403
1.8,-74.09312377019624,21.458841121078745,269.3660495308367,280.1934001580595,0,8.051719642160014,185.38704932800138,11.03265848761729,18.978868317694555,-0.015682415586724105,0.001267371220130541,0.03764443375587231,0.024909144190175668,-0.07799664333631973,0.0068864191376860435,0.28260072014916143,0.18709080248020787,2786291290003954.0,0.0,-12688875052567.875,0.033551218217775326,-0.5537944559239667,0.022340975019415638,0.8316771592265613,-0.07799664333631973,0.0068864191376860435,0.28260072014916143
