time,position_x,position_y,position_z,ground_station_distance,comm_range_status,wind_speed,wind_angle,battery_voltage,battery_current,velocity_x,velocity_y,velocity_z,velocity_total,acceleration_x,acceleration_y,acceleration_z,acceleration_total,angular_x,angular_y,angular_z,orientation_w,orientation_x,orientation_y,orientation_z,linear_acceleration_x,linear_acceleration_y,linear_acceleration_z
0.0,-91.44481158672653,33.919987006255646,269.3324017,286.44835780665005,0,7.693324017,180.0,11.032666899575,18.977746723333333,0.004466325492202827,-0.004517858821522225,0.012359152323995204,0.027228369938012326,0.04365761813360794,-0.046199262144242,0.2606566705736669,0.22537456107187373,2930537181666901.5,0.0,-40511579554099.0,0.7876556253637889,0.20074942483986152,0.48074758400409257,-0.3289073497711347,0.04365761813360794,-0.046199262144242,0.2606566705736669
0.2,-91.44391832162809,33.91908343449134,269.3348735304648,286.45028978641307,0,7.733346068691314,180.59998222238025,11.032666281617383,18.97782911768216,0.004466325492202827,-0.004517858821522225,0.012359152323995204,0.027228369938012326,0.04365761813360794,-0.046199262144242,0.2606566705736669,0.22537456107187373,2930537181666901.5,0.0,-40511579554099.0,0.7876556253637889,0.20074942483986152,0.48074758400409257,-0.3289073497711347,0.04365761813360794,-0.046199262144242,0.2606566705736669
0.3,-91.44303511289753,33.91816965598775,269.3387160124029,286.45351254030874,0,7.753378160529021,180.89994000119998,11.032665320996898,18.97795720041343,0.00883208730556362,-0.009137785035946424,0.03842481938136189,0.027228369938012326,0.04365761813360794,-0.046199262144242,0.2606566705736669,0.22537456107187373,2930537181666901.5,0.0,-40511579554099.0,0.7461923715800279,0.2287156917495131,0.5391525946455258,-0.3165447150566766,0.04365761813360794,-0.046199262144242,0.2606566705736669
0.5,-91.44216225001173,33.91724573089569,269.3430996973098,286.45724628551886,0,7.793389335514455,181.4997222376539,11.032664225075672,18.97810332324366,0.004364314428997318,-0.0046196254603003695,0.0219184245344195,0.027228369938012326,-0.02233886438283151,0.02259079787823027,-0.08253197423471195,0.22537456107187373,2930537181666901.5,0.0,-40511579554099.0,0.7342430351576676,0.23771213152979798,0.5515926353914757,-0.3164264091821391,-0.02233886438283151,0.02259079787823027,-0.08253197423471195
0.6,-91.44129950222211,33.91631166958971,269.3474454367244,286.4609464049385,0,7.813402467326133,181.79952003839853,11.03266313864082,18.978248181224146,0.008627477896254733,-0.00934061305976286,0.043457394145889346,0.034217743804145155,0.042631634672574165,-0.04720987599462492,0.2153896961146985,0.22537456107187373,2930537181666901.5,0.0,-40511579554099.0,0.7331212029896449,0.24042174675967784,0.5493518232394877,-0.3208477204461515,0.042631634672574165,-0.04720987599462492,0.2153896961146985
0.81,-91.44044713855413,33.915367542667674,269.35001968225174,286.4629830035328,0,7.855323107926513,182.42881919217493,11.032662495079437,18.97833398940839,0.0040588746094001515,-0.0044958424858859425,0.012258312034960212,0.027469696049878367,-0.02175525374692657,0.023070336066080555,-0.14856705767109105,0.22126494615832581,2930537181666901.5,0.0,-40511579554099.0,0.7762010132476062,0.21433078302087197,0.4822544467554747,-0.3449709423525705,-0.02175525374692657,0.023070336066080555,-0.14856705767109105
0.9,-91.43960493780695,33.914413290950286,269.35422728558433,286.4665574489731,0,7.873299371251866,182.698380291575,11.032661443178604,18.978474242852812,0.009357786079849325,-0.010602796859870981,0.04675114813987119,0.026354980906538372,0.05887679411610195,-0.06785504859983378,0.383253734499011,0.23399390383125285,2930537181666901.5,0.0,-40511579554099.0,0.7319216160444627,0.24512225487141792,0.5432760062167064,-0.3302378070464357,0.05887679411610195,-0.06785504859983378,0.383253734499011
1.1,-91.43877314855291,33.913449005480636,269.3537903985242,286.4657669956604,0,7.913094505659592,183.29704301743396,11.032661552400368,18.97845967995081,0.004158946270180762,-0.004821427348247196,-0.0021844353005917574,0.022004772658566603,-0.025994199048342808,0.028906847558118915,-0.24467791720231466,0.20180873715934838,3031210579730569.5,0.0,-20221740494057.355,0.8967825019993794,-0.06849990480696247,-0.1495510420659597,-0.41075953180194846,-0.025994199048342808,0.028906847558118915,-0.24467791720231466
1.2,-91.43795166913725,33.91247467752377,269.35495257300516,286.46648219260663,0,7.93297394030789,183.59616122861277,11.032661261856749,18.97849841910017,0.008214794156629079,-0.009743279568681385,0.01162174480953128,0.022424633709515668,0.04055847886448322,-0.049218522204341954,0.13806180110123056,0.20109158188511858,3031210579730569.5,0.0,-20221740494057.355,0.8455434330752829,0.15231407296777963,0.32764614694684924,-0.39307089481429963,0.04055847886448322,-0.049218522204341954,0.13806180110123056
1.4,-91.43714042767759,33.91149029856614,269.359482061114,286.47036565776256,0,7.972681049899613,184.19390487759242,11.032660129484722,18.978649402037135,0.004056207298290816,-0.00492189478812577,0.022647440544290024,0.014926691319199898,-0.02079293429169132,0.024106923902778084,0.05512847867379373,0.1287417152535188,3031210579730569.5,0.0,-20221740494057.355,0.7210142941371454,0.2575589076761426,0.5460097369336687,-0.34011051718553525,-0.02079293429169132,0.024106923902778084,0.05512847867379373
1.5,-91.4363396820636,33.91049595031523,269.3604082151129,286.4708632022851,0,7.992480347098327,184.49250374910727,11.032659897946221,18.978680273837096,0.008007456139864637,-0.009943482509129345,0.009261539988756331,0.02153233480984852,0.03951248841573818,-0.0502158772100357,-0.1338590055553368,0.1371466876306966,3031210579730569.5,0.0,-20221740494057.355,0.8579536392142633,0.13326526342403985,0.2784227776428308,-0.4106539655393259,0.03951248841573818,-0.0502158772100357,-0.1338590055553368
1.7,-91.43554928995658,33.90949161469899,269.3622850874611,286.4722568121773,0,8.031987549008603,185.08908923171782,11.032659428728135,18.978742836248703,0.003951960535104605,-0.0050216780811851445,0.00938436174095614,0.020312911289292666,-0.020277478023800165,0.024609022139721007,0.0006141087609990403,0.13595556555536142,3031210579730569.5,0.0,-20221740494057.355,0.7951988378890732,0.2042073379711627,0.42056747032912306,-0.38611031356279646,-0.020277478023800165,0.024609022139721007,0.0006141087609990403
1.8,-91.43476916878906,33.90847730386541,269.3660495308367,286.4754273683271,0,8.051719642160014,185.38704932800138,11.03265848761729,18.978868317694555,0.0078012116752290625,-0.010143108335824982,0.03764443375587231,0.02362707927860596,0.038492511401244545,-0.05121430254639833,0.28260072014916143,0.18236538083434237,3031210579730569.5,0.0,-20221740494057.355,0.7293314266989139,0.25725440969882823,0.5224003238023357,-0.35915698574724825,0.038492511401244545,-0.05121430254639833,0.28260072014916143
2.0,-91.43399954576446,33.907453080182,269.3678748981585,286.47677685018306,0,8.091017410571707,185.98223801800413,11.03265803127546,18.97892916327195,0.0038481151229774477,-0.005121118417044102,0.009126836609141266,0.02266294570351949,-0.01976548276125808,0.025109949593904404,-0.14258798573365525,0.18251777779628348,3031210579730569.5,0.0,-20221740494057.355,0.7937755611746441,0.20609292773633575,0.41265448333939475,-0.3964370580544175,-0.01976548276125808,0.025109949593904404,-0.14258798573365525
2.1,-91.43324025785667,33.906418936235326,269.3716740426079,286.4799843717662,0,8.110636540118279,186.27944015899064,11.032657081489347,18.979055801420262,0.00759287907797556,-0.010341439466756688,0.03799144449374122,0.028458752226615237,0.03744763954998109,-0.05220321049712581,0.2886460788459993,0.23624710596412965,3031210579730569.5,0.0,-20221740494057.355,0.7247628937691204,0.2634291253730467,0.520223601295613,-0.3670030631692676,0.03744763954998109,-0.05220321049712581,0.2886460788459993
2.3,-91.43249151180966,33.90537490483048,269.37344801765045,286.4812898749447,0,8.149689527246881,186.87299398884537,11.032656637995586,18.979114933921682,0.0037437302350440457,-0.005220157024226076,0.008869875212838009,0.022447846706144154,-0.0192457442146576,0.025606412212653095,-0.14560784640451624,0.20823143521090767,3031210579730569.5,0.0,-20221740494057.355,0.7923361159466882,0.20766118403454234,0.40447193415525934,-0.40679573067153985,-0.0192457442146576,0.025606412212653095,-0.14560784640451624
2.4,-91.43175313413714,33.9043209989906,269.3772704770579,286.48452368889735,0,8.169177957624848,187.16931929764107,11.032655682380735,18.979242349235264,0.007383776725191631,-0.010539058398819625,0.038224594074449635,0.023621030606107124,0.03640046490147582,-0.05318901374593545,0.293547188616116,0.1976065997396736,3031210579730569.5,0.0,-20221740494057.355,0.7204034634480666,0.2693606071407705,0.5176077936566589,-0.3748944986508488,0.03640046490147582,-0.05318901374593545,0.293547188616116
